employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won,avg_training_score,is_promoted,salary
57677,Analytics,region_22,Bachelor's,m,sourcing,3,27,3,2,0,90,1,16929
38428,Technology,region_5,Master's & above,f,other,1,32,5,5,0,95,1,10014
72666,Sales & Marketing,region_31,Bachelor's,m,other,1,42,5,5,0,43,0,46155
61039,Sales & Marketing,region_7,Master's & above,m,sourcing,2,34,4,3,0,67,1,21685
12597,Sales & Marketing,region_2,Bachelor's,m,other,1,34,3,7,0,50,0,29169
66989,Operations,region_2,Bachelor's,m,sourcing,2,33,5,2,0,60,0,17348
31945,Operations,region_32,Bachelor's,f,sourcing,1,29,1,2,0,57,0,140901
59077,Procurement,region_27,Master's & above,f,other,1,43,2,15,0,67,1,48312
2867,Operations,region_31,Bachelor's,m,sourcing,1,28,3,3,0,60,0,115612
61262,Analytics,region_2,Bachelor's,m,other,1,34,5,7,0,82,0,36482
29279,Operations,region_22,Master's & above,m,other,3,35,4,7,0,57,0,18568
1656,Operations,region_2,Bachelor's,m,other,1,56,5,24,0,55,0,36744
6923,Operations,region_32,Bachelor's,m,other,2,30,3,3,0,60,0,34055
76946,Analytics,region_9,Bachelor's,m,other,2,27,3,4,0,80,0,34476
50207,Sales & Marketing,region_6,Bachelor's,m,other,1,40,3,7,0,50,0,43428
36366,Sales & Marketing,region_2,Bachelor's,f,other,1,37,3,5,0,51,0,48173
12527,Operations,region_15,Bachelor's,m,other,1,32,4,6,0,58,0,12201
28965,Procurement,region_2,Bachelor's,m,sourcing,1,34,5,7,0,66,0,26491
68116,Sales & Marketing,region_2,Bachelor's,m,other,2,30,5,2,0,49,0,45106
60662,Procurement,region_2,Bachelor's,f,other,2,36,4,4,0,67,0,38493
3706,Sales & Marketing,region_4,Bachelor's,m,sourcing,1,33,3,4,1,62,1,90142
9177,Sales & Marketing,region_2,,m,sourcing,1,38,2,3,0,49,0,45523
45491,Technology,region_2,Bachelor's,m,sourcing,1,25,,1,0,96,1,75619
16316,Technology,region_15,Bachelor's,f,sourcing,1,29,2,2,0,78,0,41813
71725,Technology,region_22,Bachelor's,m,other,1,28,2,3,0,80,0,32654
1411,Finance,region_32,Bachelor's,m,sourcing,1,34,4,9,0,,0,29726
38770,Procurement,region_2,Bachelor's,m,sourcing,1,26,,1,0,74,0,11643
45826,Operations,region_12,Bachelor's,m,sourcing,1,27,,1,0,,0,25473
55574,Technology,region_2,Master's & above,f,sourcing,1,50,3,16,0,80,0,93910
48893,Sales & Marketing,region_23,Bachelor's,m,other,1,37,4,8,0,48,0,106598
21251,Analytics,region_11,Bachelor's,f,other,1,29,,1,0,82,0,98867
42970,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,30,1,4,0,52,0,48948
39378,Sales & Marketing,region_6,Bachelor's,m,other,1,24,3,2,0,48,0,46374
52887,Sales & Marketing,region_7,Master's & above,f,sourcing,1,49,4,20,0,55,0,39022
46106,Sales & Marketing,region_32,Bachelor's,m,other,1,27,5,4,0,49,0,30857
36466,Operations,region_15,Bachelor's,m,other,1,28,2,5,0,55,0,79788
3279,Sales & Marketing,region_4,Bachelor's,m,sourcing,1,28,2,3,0,,0,26966
65881,Sales & Marketing,region_2,,m,sourcing,1,36,2,4,0,48,0,103346
1458,Analytics,region_19,Bachelor's,m,other,1,41,1,14,0,82,0,24419
40084,Sales & Marketing,region_6,Bachelor's,m,sourcing,5,29,3,6,0,46,0,17474
54524,Sales & Marketing,region_22,Bachelor's,m,other,1,45,5,6,0,,0,11059
11133,Procurement,region_22,Master's & above,m,other,1,33,3,4,0,64,0,30111
16614,Sales & Marketing,region_28,Master's & above,m,other,2,44,3,5,0,51,0,25364
54044,Sales & Marketing,region_2,Master's & above,m,other,1,42,3,5,0,51,1,38687
30911,Finance,region_31,Bachelor's,m,sourcing,1,39,5,3,0,60,0,49430
65843,Finance,region_29,Master's & above,m,sourcing,2,35,1,7,0,66,0,126673
13969,Analytics,region_22,Bachelor's,m,sourcing,2,28,2,7,0,85,1,18986
12202,Procurement,region_13,Bachelor's,m,sourcing,1,37,4,3,0,72,0,28532
381,Operations,region_2,Master's & above,m,other,1,55,4,18,1,54,0,20386
59835,Operations,region_2,Bachelor's,f,referred,1,35,4,5,0,62,0,33816
51089,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,40,4,5,0,49,0,17989
72782,Operations,region_4,Bachelor's,m,sourcing,1,32,1,7,0,64,0,31659
39160,Sales & Marketing,region_25,,m,other,1,32,3,10,0,48,0,41216
29306,Sales & Marketing,region_1,Master's & above,m,sourcing,2,32,3,2,0,46,0,14694
74817,Technology,region_2,Bachelor's,m,other,2,48,3,21,0,80,0,97518
70693,Sales & Marketing,region_28,Master's & above,m,other,1,30,4,6,0,50,1,58745
33370,Operations,region_22,Master's & above,f,sourcing,1,32,1,6,0,56,0,48847
58771,Procurement,region_4,Bachelor's,m,other,1,42,4,13,0,68,0,42621
57177,Operations,region_12,Bachelor's,f,other,2,33,3,9,0,63,0,27176
29634,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,27,1,4,0,47,0,34607
19554,Analytics,region_22,Bachelor's,m,sourcing,1,27,,1,0,87,1,132344
13012,Technology,region_2,Master's & above,f,sourcing,1,53,3,15,0,92,1,17303
69652,Sales & Marketing,region_2,Master's & above,m,other,1,45,5,11,0,46,0,97615
8761,Sales & Marketing,region_2,Master's & above,f,sourcing,1,50,4,7,0,44,0,77891
61983,Sales & Marketing,region_2,,m,sourcing,1,49,3,4,0,48,0,106419
48735,Technology,region_22,Master's & above,f,other,4,36,2,7,0,80,0,86763
12572,Finance,region_2,Master's & above,f,sourcing,1,33,3,7,0,,1,92302
24409,Analytics,region_27,Bachelor's,m,sourcing,1,30,3,5,0,85,0,133233
28820,Sales & Marketing,region_2,Master's & above,m,other,1,43,4,4,0,51,0,14190
77826,Operations,region_28,Bachelor's,m,sourcing,2,33,4,6,0,60,0,39745
43459,Procurement,region_5,Bachelor's,f,sourcing,2,30,3,3,0,69,0,14863
53427,Analytics,region_6,Bachelor's,m,other,1,33,3,7,0,85,0,91144
18991,Operations,region_2,Master's & above,f,other,1,53,4,7,1,,0,25127
52404,Operations,region_2,Bachelor's,f,sourcing,1,26,3,2,0,59,0,41053
68613,Technology,region_7,Bachelor's,f,other,1,34,2,7,0,77,0,119614
2659,Finance,region_2,Below Secondary,m,sourcing,1,26,3,3,0,60,0,43817
30994,Operations,region_2,Bachelor's,f,other,1,35,4,3,0,58,0,27253
51855,Operations,region_16,Bachelor's,m,other,1,40,5,13,0,74,1,45466
2957,HR,region_22,Master's & above,m,other,1,35,3,6,1,59,1,126437
24007,Operations,region_32,Bachelor's,m,other,1,34,3,7,0,64,0,22003
66483,Sales & Marketing,region_1,Bachelor's,m,other,1,39,5,8,0,52,1,38153
29283,Sales & Marketing,region_14,Bachelor's,m,sourcing,1,48,1,3,0,48,0,36136
51598,Technology,region_9,Bachelor's,m,other,1,30,2,4,0,84,0,99043
55255,HR,region_2,Bachelor's,m,referred,1,50,4,13,0,49,0,59093
5907,Sales & Marketing,region_2,Bachelor's,m,other,3,30,3,2,0,49,0,31868
15174,Sales & Marketing,region_16,Bachelor's,f,sourcing,1,25,2,3,0,52,0,45448
72573,Operations,region_32,Bachelor's,f,other,1,34,5,7,0,62,0,36125
65254,Operations,region_7,Below Secondary,m,sourcing,2,25,,1,0,59,0,34276
55303,Technology,region_11,Bachelor's,f,other,3,26,,1,0,82,0,14121
64789,Sales & Marketing,region_13,Bachelor's,m,other,1,23,4,1,0,48,0,25686
71013,Technology,region_7,Bachelor's,m,other,1,30,2,2,0,78,0,18309
3220,Sales & Marketing,region_15,Bachelor's,m,other,2,34,4,4,0,46,0,42859
1414,R&D,region_2,Bachelor's,m,sourcing,1,31,5,6,0,88,0,17480
22798,Analytics,region_25,Master's & above,m,other,1,35,3,8,0,83,1,16525
33952,Operations,region_7,Bachelor's,m,other,1,42,3,5,0,55,0,117880
43164,Operations,region_26,Bachelor's,m,sourcing,1,34,5,8,0,56,0,66275
69220,Procurement,region_22,Bachelor's,m,sourcing,1,32,2,3,0,69,0,111087
48961,Technology,region_2,Bachelor's,m,other,1,48,5,14,0,77,0,26176
28725,Procurement,region_11,Master's & above,m,other,1,39,5,10,0,67,0,13287
20315,Operations,region_2,Bachelor's,f,other,1,47,2,22,0,,0,46908
59314,Operations,region_31,Bachelor's,m,sourcing,1,26,2,3,0,57,0,14082
55445,Sales & Marketing,region_2,,m,sourcing,1,20,,1,0,47,0,27079
50035,Sales & Marketing,region_22,Bachelor's,m,other,1,25,5,2,0,43,0,29580
32258,Technology,region_5,Bachelor's,m,sourcing,1,46,4,18,0,82,0,80604
62411,Operations,region_25,Master's & above,f,sourcing,1,35,5,9,0,56,0,19465
18785,Sales & Marketing,region_27,Bachelor's,m,other,2,34,1,3,0,54,0,36970
11079,Technology,region_15,Bachelor's,m,other,1,33,3,8,0,88,1,17711
76390,Finance,region_2,Bachelor's,m,sourcing,2,33,3,8,0,55,0,40236
22718,Technology,region_22,Master's & above,m,other,1,33,5,7,0,78,0,14230
58055,Legal,region_22,Bachelor's,f,other,1,30,3,2,0,62,0,19549
52528,Operations,region_8,Master's & above,m,sourcing,2,35,5,7,0,59,0,43264
2264,Sales & Marketing,region_15,Bachelor's,m,other,1,24,,1,0,51,0,94404
10300,Operations,region_7,Bachelor's,m,other,1,33,5,9,0,59,0,12760
22856,Sales & Marketing,region_28,Master's & above,m,sourcing,2,39,3,5,1,50,0,33086
56276,Sales & Marketing,region_22,Bachelor's,m,other,1,26,,1,0,51,0,119355
48831,Operations,region_2,Master's & above,f,other,1,53,5,13,1,73,1,28558
4754,Operations,region_32,Bachelor's,f,other,1,36,5,7,0,60,0,133462
50951,Procurement,region_4,Master's & above,m,other,1,43,4,5,0,71,0,35309
75170,Analytics,region_2,Bachelor's,m,other,1,44,2,3,0,81,0,102438
21618,Sales & Marketing,region_26,Bachelor's,m,other,1,31,5,4,0,50,0,105549
41027,Technology,region_24,Bachelor's,m,other,1,34,4,8,0,77,0,13686
59095,Sales & Marketing,region_29,Bachelor's,m,other,1,26,1,2,0,50,0,12139
27030,Sales & Marketing,region_2,,m,other,1,42,4,2,0,47,0,11347
65665,Sales & Marketing,region_27,,m,sourcing,1,30,3,3,0,51,0,19915
38455,Sales & Marketing,region_30,Bachelor's,m,other,1,27,5,4,0,50,0,28778
73165,Finance,region_2,Bachelor's,m,sourcing,1,44,3,5,0,62,0,55949
55975,Analytics,region_2,Master's & above,m,other,1,39,4,2,0,84,0,48364
9014,Finance,region_6,Bachelor's,m,sourcing,1,28,3,2,0,59,0,34476
11785,Operations,region_27,Bachelor's,f,sourcing,1,39,4,11,0,57,0,43333
48999,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,30,1,6,0,48,0,42664
72141,Sales & Marketing,region_15,Bachelor's,m,other,1,36,4,7,0,48,0,91193
23014,Sales & Marketing,region_10,Master's & above,m,other,1,37,2,7,0,48,0,63585
15661,R&D,region_2,Master's & above,m,sourcing,1,45,3,15,0,86,0,31584
31200,Procurement,region_13,Master's & above,f,other,1,33,5,5,0,89,1,25588
50270,Sales & Marketing,region_25,Bachelor's,m,other,3,31,3,4,0,50,0,95641
5041,Analytics,region_22,Bachelor's,m,sourcing,1,32,5,7,0,82,0,29098
3650,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,42,3,11,0,50,0,15725
10666,Sales & Marketing,region_29,Bachelor's,f,other,1,29,3,3,0,52,0,32500
11664,Sales & Marketing,region_32,Bachelor's,m,other,1,28,4,6,0,49,0,147922
34848,Technology,region_2,Below Secondary,m,other,1,20,1,2,0,74,0,81552
32034,Operations,region_2,Bachelor's,m,sourcing,1,26,2,3,0,58,0,47404
26664,Analytics,region_22,Bachelor's,m,sourcing,1,25,3,2,0,82,0,32023
42088,Sales & Marketing,region_26,,f,sourcing,1,24,,1,0,49,0,42647
59862,Procurement,region_23,Bachelor's,f,other,1,30,3,5,0,67,0,12426
40414,Analytics,region_13,Bachelor's,m,other,1,33,3,4,0,87,0,36631
57087,Operations,region_2,Bachelor's,f,sourcing,1,34,4,7,0,64,0,98335
19488,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,33,4,9,0,52,0,121365
5633,Sales & Marketing,region_22,Bachelor's,m,other,5,30,3,7,0,46,0,13864
47196,Analytics,region_2,Master's & above,m,sourcing,1,41,1,15,0,88,0,40909
72613,Operations,region_7,Bachelor's,f,sourcing,1,30,3,2,0,,0,37439
50301,Sales & Marketing,region_22,Bachelor's,m,sourcing,2,28,3,2,0,47,0,55155
996,Procurement,region_22,Bachelor's,f,other,1,29,,1,0,71,0,11715
8239,Technology,region_7,Bachelor's,f,sourcing,1,24,4,2,0,77,0,18257
33087,Sales & Marketing,region_2,,m,other,1,23,,1,0,49,0,45665
58072,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,24,,1,0,53,0,94061
5248,Procurement,region_31,Bachelor's,m,other,1,28,,1,0,64,0,24190
31842,Sales & Marketing,region_16,Bachelor's,m,sourcing,2,30,3,2,0,47,0,25263
40198,Operations,region_7,Bachelor's,f,other,1,34,5,8,0,58,1,47725
5956,Sales & Marketing,region_17,Bachelor's,m,other,1,43,3,9,1,59,1,47854
16473,Analytics,region_6,Bachelor's,m,sourcing,1,27,5,2,0,87,0,11507
16433,Analytics,region_22,Bachelor's,m,other,2,29,3,4,0,84,0,47215
39337,Technology,region_2,Bachelor's,m,referred,1,33,5,2,0,79,0,22492
17914,Operations,region_24,Bachelor's,f,other,1,30,5,4,0,74,1,11379
66245,Finance,region_30,Bachelor's,m,sourcing,1,29,3,2,0,58,0,43855
40222,Technology,region_7,Master's & above,m,sourcing,1,38,4,3,0,81,0,43941
15815,HR,region_2,Master's & above,m,sourcing,1,55,5,3,0,50,0,28812
65238,Technology,region_24,Bachelor's,m,other,2,28,3,2,0,83,0,25297
56348,R&D,region_2,Bachelor's,m,sourcing,1,31,3,7,0,87,0,17293
50427,HR,region_7,Master's & above,f,other,1,44,3,14,0,48,0,24775
67221,Sales & Marketing,region_19,Bachelor's,f,sourcing,1,39,5,14,0,54,0,123224
70670,Operations,region_2,,f,other,1,50,3,3,0,55,1,43025
54359,Procurement,region_23,Bachelor's,m,other,2,33,3,3,0,70,0,115525
24801,Sales & Marketing,region_7,Bachelor's,m,other,1,41,4,10,0,52,0,21587
14127,Operations,region_31,Bachelor's,f,sourcing,1,34,5,4,0,58,0,26926
52266,Operations,region_22,Bachelor's,f,sourcing,2,40,5,3,0,59,0,17095
34641,Analytics,region_22,Bachelor's,m,sourcing,1,41,3,7,0,84,0,25634
67890,Sales & Marketing,region_26,Bachelor's,m,other,1,26,5,2,0,50,0,19210
28754,Technology,region_27,Bachelor's,m,other,2,30,4,6,0,80,0,13011
56392,Procurement,region_5,Master's & above,f,other,1,33,3,6,0,67,0,49237
64565,Sales & Marketing,region_2,Bachelor's,m,other,1,57,4,27,0,51,0,48811
58865,Technology,region_22,Bachelor's,f,sourcing,2,30,3,5,0,77,0,43262
463,Sales & Marketing,region_20,Master's & above,m,sourcing,1,32,5,3,0,50,0,41945
62151,HR,region_2,Bachelor's,f,other,1,31,4,4,0,51,0,113609
49822,Technology,region_27,Master's & above,m,other,1,47,4,5,0,79,0,27724
63196,Sales & Marketing,region_31,Bachelor's,f,other,1,50,3,3,0,53,0,12592
52144,Sales & Marketing,region_25,Bachelor's,m,other,3,30,1,3,0,51,0,27401
33796,Sales & Marketing,region_23,,m,other,1,37,3,8,0,47,0,29219
11396,Technology,region_24,Master's & above,m,other,3,33,2,5,0,77,0,112630
23317,Operations,region_7,Master's & above,m,other,1,33,5,8,0,,0,43202
14105,Sales & Marketing,region_13,Bachelor's,m,sourcing,2,51,1,7,0,49,0,28348
15027,Finance,region_2,Bachelor's,m,other,1,35,3,2,0,55,0,42272
39234,Technology,region_23,Bachelor's,m,sourcing,2,28,5,4,0,78,0,37463
3536,Operations,region_15,Bachelor's,f,sourcing,1,27,5,3,0,96,1,20695
44799,Technology,region_2,Bachelor's,m,referred,1,27,4,1,0,73,0,24705
67914,Procurement,region_13,Bachelor's,f,other,1,30,1,4,0,70,0,27133
49090,Procurement,region_22,Master's & above,f,other,2,29,3,4,0,70,0,41615
40948,R&D,region_22,Bachelor's,m,sourcing,2,33,5,5,0,82,0,147404
30991,Sales & Marketing,region_1,Master's & above,m,other,1,31,5,4,0,94,1,88363
53640,Technology,region_14,Bachelor's,f,other,1,33,1,6,0,77,0,35827
13657,Sales & Marketing,region_22,Master's & above,m,sourcing,1,40,1,5,0,47,0,43514
75095,Sales & Marketing,region_15,Master's & above,m,other,3,36,1,9,0,52,0,68771
15151,Sales & Marketing,region_5,Bachelor's,f,other,1,32,2,3,0,51,0,14957
12584,Sales & Marketing,region_13,Master's & above,m,sourcing,1,51,4,10,0,52,0,62187
74923,Technology,region_26,Bachelor's,m,sourcing,1,39,5,10,0,81,0,40002
46554,Operations,region_2,Bachelor's,f,sourcing,1,46,3,15,0,60,0,25640
52724,Finance,region_11,Bachelor's,m,sourcing,1,29,4,6,0,59,0,34129
18562,Procurement,region_2,Bachelor's,m,sourcing,3,55,3,6,0,71,0,27086
71900,Sales & Marketing,region_26,Master's & above,m,other,1,37,3,10,0,53,0,34999
49989,Operations,region_15,Bachelor's,m,referred,1,38,5,5,0,54,0,147881
57585,Operations,region_15,Bachelor's,m,sourcing,1,38,2,11,0,57,0,31391
11698,Procurement,region_13,Bachelor's,f,sourcing,1,28,3,5,0,72,0,17759
61661,Sales & Marketing,region_15,Master's & above,m,other,1,31,1,5,0,52,0,48947
36587,Technology,region_16,Bachelor's,m,sourcing,1,50,1,6,0,78,0,18255
65699,Technology,region_31,Bachelor's,m,other,2,35,1,9,0,78,0,98926
50684,Operations,region_15,Bachelor's,f,other,1,30,5,5,0,57,0,49922
61770,Operations,region_4,Bachelor's,m,other,1,35,3,5,0,59,0,134942
4075,Analytics,region_24,Bachelor's,m,sourcing,1,26,1,3,0,86,0,41008
45490,Sales & Marketing,region_16,Bachelor's,f,sourcing,1,31,3,7,0,51,0,64645
63522,Analytics,region_19,Bachelor's,m,sourcing,1,35,3,2,0,83,0,22850
77888,Technology,region_31,Bachelor's,m,sourcing,1,34,3,6,0,81,0,40577
3348,Sales & Marketing,region_26,Bachelor's,m,other,1,37,2,7,0,,0,46011
48178,Analytics,region_4,Bachelor's,m,other,1,30,4,3,0,86,0,20707
72270,Technology,region_27,Master's & above,m,other,1,41,2,3,0,77,0,34871
40429,HR,region_2,Bachelor's,m,sourcing,1,34,3,4,0,56,0,14100
28201,Procurement,region_2,Below Secondary,f,sourcing,1,20,,1,0,65,0,37870
51823,Procurement,region_22,Master's & above,f,other,2,31,1,5,0,74,0,44026
40324,Operations,region_5,Bachelor's,m,sourcing,1,28,5,3,0,55,0,11858
67096,Operations,region_7,Bachelor's,m,sourcing,1,33,3,8,0,55,0,41178
60611,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,41,1,13,0,49,0,32280
66221,Operations,region_7,Bachelor's,f,sourcing,2,33,1,5,0,62,0,48527
43382,Operations,region_14,Bachelor's,m,other,1,26,5,3,0,63,0,49996
77970,Operations,region_22,Master's & above,m,other,1,40,1,2,0,56,0,36277
22230,Analytics,region_22,Bachelor's,m,sourcing,2,29,5,2,0,90,0,71642
37805,Sales & Marketing,region_25,Bachelor's,m,other,1,33,1,10,0,,0,31309
23276,Analytics,region_13,Bachelor's,m,sourcing,2,30,5,3,0,87,0,46665
51744,HR,region_2,Bachelor's,m,sourcing,1,43,1,3,0,47,0,125564
16511,Sales & Marketing,region_15,Bachelor's,m,sourcing,2,40,3,5,0,,0,16196
33342,Finance,region_4,Bachelor's,f,sourcing,1,34,5,10,0,59,0,125399
40570,Analytics,region_20,Bachelor's,m,other,1,29,,1,0,88,0,49003
39958,Operations,region_11,Master's & above,f,sourcing,1,32,4,5,0,60,0,139494
1593,Analytics,region_2,Bachelor's,m,other,1,31,3,4,0,84,0,46825
52396,Technology,region_17,Master's & above,m,other,1,42,3,5,0,80,0,39091
9397,Sales & Marketing,region_29,Bachelor's,m,sourcing,1,24,3,2,0,49,0,22310
33127,Operations,region_2,Master's & above,m,sourcing,1,39,5,5,0,54,0,40669
30436,Sales & Marketing,region_27,Master's & above,m,other,1,37,5,8,0,52,0,142991
42411,Procurement,region_2,Bachelor's,f,other,1,31,3,6,0,70,0,19367
70668,HR,region_21,Bachelor's,m,sourcing,1,31,3,4,0,51,0,29064
74077,Analytics,region_2,Bachelor's,m,other,1,43,3,16,0,87,0,15449
49095,Procurement,region_2,Bachelor's,f,other,1,42,5,6,0,70,0,36599
48023,Operations,region_2,Below Secondary,m,other,1,21,,1,0,60,0,33067
8632,HR,region_2,Bachelor's,f,other,1,27,2,4,0,47,0,29714
61628,Operations,region_31,Bachelor's,f,sourcing,1,33,3,7,0,52,0,27247
44502,Analytics,region_1,Bachelor's,m,other,1,32,4,8,0,82,0,38727
51668,Sales & Marketing,region_10,Master's & above,f,sourcing,1,31,2,6,0,46,0,10393
47801,Operations,region_15,Bachelor's,m,sourcing,1,37,1,9,0,63,0,38028
2541,Operations,region_7,Below Secondary,m,other,1,26,5,4,0,59,0,18706
32719,Sales & Marketing,region_5,Bachelor's,m,other,2,29,1,4,0,47,0,34844
35581,Sales & Marketing,region_25,Bachelor's,m,sourcing,3,29,3,7,0,51,0,10575
27598,Technology,region_16,Bachelor's,m,other,2,35,4,3,0,79,0,18246
16658,Procurement,region_2,Bachelor's,m,sourcing,1,45,4,7,0,72,1,21632
39026,Operations,region_29,Bachelor's,m,sourcing,1,38,5,5,0,62,0,26684
65861,Sales & Marketing,region_2,,m,other,1,43,5,11,0,51,1,17850
60280,HR,region_2,Bachelor's,f,sourcing,1,41,1,11,0,53,0,31406
77466,Procurement,region_17,Master's & above,f,other,1,43,5,13,0,71,0,41967
4251,Operations,region_31,Bachelor's,f,other,1,28,,1,0,55,0,18537
601,Sales & Marketing,region_10,Bachelor's,m,other,1,36,5,8,0,53,0,77625
64708,Operations,region_2,Master's & above,m,other,2,43,5,17,0,60,0,24859
40484,Operations,region_8,Bachelor's,m,sourcing,1,26,5,3,0,56,0,34746
72223,Procurement,region_11,Master's & above,f,sourcing,1,34,3,5,0,68,0,46599
64989,Procurement,region_2,Master's & above,f,other,1,55,5,27,0,70,1,19994
34299,Sales & Marketing,region_7,Master's & above,f,other,1,38,3,7,0,51,0,33632
46176,Sales & Marketing,region_2,,m,sourcing,1,28,3,2,1,47,0,34939
54796,Procurement,region_24,Bachelor's,f,other,1,31,3,6,0,69,0,69115
13526,Finance,region_30,Bachelor's,f,other,1,29,3,6,0,62,0,36533
45255,Technology,region_17,Bachelor's,m,other,1,32,4,3,0,83,1,47360
29210,Technology,region_32,Bachelor's,f,sourcing,1,28,4,2,0,84,0,46736
66431,Operations,region_2,Master's & above,m,sourcing,1,36,5,2,0,56,0,77495
38110,Operations,region_2,Bachelor's,m,other,1,51,4,22,0,,1,57168
21527,Operations,region_27,Bachelor's,f,sourcing,2,32,4,9,0,56,0,136871
59243,Analytics,region_9,,m,other,1,30,3,4,0,86,0,46430
34103,Procurement,region_16,Bachelor's,m,other,1,27,4,4,0,65,0,38200
63089,Technology,region_2,Bachelor's,m,sourcing,1,31,,1,0,90,1,18452
